ensembl_gene_id	hsapiens_homolog_associated_gene_name
13252	ENSRNOG00000052541	C17orf50
13253	ENSRNOG00000002525	PTGS2
13254	ENSRNOG00000048808	TRAV5
13255	ENSRNOG00000025463	C11orf87
13256	ENSRNOG00000038445	RNF225
13257	ENSRNOG00000010421	WDR91
13258	ENSRNOG00000016621	ACTL7B
13259	ENSRNOG00000016723	PHPT1
13260	ENSRNOG00000033064	EDIL3
13261	ENSRNOG00000022268	PNPLA3
13262	ENSRNOG00000012500	DDX10
13263	ENSRNOG00000025115	EXPH5
13264	ENSRNOG00000050277	UCKL1
13265	ENSRNOG00000006357	SGIP1
13266	ENSRNOG00000005093	LGR6
13267	ENSRNOG00000016781	PPIB
13268	ENSRNOG00000000582	DDO
13269	ENSRNOG00000009749	WDR45
13270	ENSRNOG00000017156	ANKLE1
13271	ENSRNOG00000045702	OR4C15
13272	ENSRNOG00000048622	SIN3B
13273	ENSRNOG00000009116	ITGB3BP
13274	ENSRNOG00000012586	ACTRT2
13275	ENSRNOG00000057016	FKBP14
13276	ENSRNOG00000005715	LGR4
13277	ENSRNOG00000038877	BTN2A2
13278	ENSRNOG00000020296	ATP5MD
13279	ENSRNOG00000054561	ISG20
13280	ENSRNOG00000045612	PRSS2
13281	ENSRNOG00000045612	PRSS1
13282	ENSRNOG00000045612	PRSS3
13283	ENSRNOG00000017404	PCMTD2
13284	ENSRNOG00000050343	JMY
13285	ENSRNOG00000050080	OR8H2
13286	ENSRNOG00000050080	OR8H1
13287	ENSRNOG00000050080	OR8H3
13288	ENSRNOG00000050465	AC022826.2
13289	ENSRNOG00000019677	ARID3B
13290	ENSRNOG00000007697	C8A
13291	ENSRNOG00000012201	PRSS37
13292	ENSRNOG00000009152	CAPRIN1
13293	ENSRNOG00000007484	EHF
13294	ENSRNOG00000013484	GSTA5
13295	ENSRNOG00000019009	ARRDC2
13296	ENSRNOG00000039544	KCND1
13297	ENSRNOG00000038183	HEATR4
13298	ENSRNOG00000017159	DSC3
13299	ENSRNOG00000019332	GTPBP2
13300	ENSRNOG00000021216	PEX11B
13301	ENSRNOG00000007687	SEMA7A
13302	ENSRNOG00000046433	OR4A16
13303	ENSRNOG00000017905	MAP1LC3B2
13304	ENSRNOG00000017905	MAP1LC3B
13305	ENSRNOG00000046126	OR4A16
13306	ENSRNOG00000028956	MBD3
13307	ENSRNOG00000047060	OR4F6
13308	ENSRNOG00000031307	PTGDR
13309	ENSRNOG00000039075	PRL
13310	ENSRNOG00000050877	CETN3
13311	ENSRNOG00000026238	INSYN1
13312	ENSRNOG00000046484	CCDC160
13313	ENSRNOG00000033994	OR5M11
13314	ENSRNOG00000048562	POLR2L
13315	ENSRNOG00000037604	ASCC3
13316	ENSRNOG00000032311	TTLL8
13317	ENSRNOG00000012563	ARHGAP29
13318	ENSRNOG00000003442	ADORA1
13319	ENSRNOG00000010217	PRRC2B
13320	ENSRNOG00000012354	TRIM23
13321	ENSRNOG00000027392	CCDC187
13322	ENSRNOG00000000167	ALAS2
13323	ENSRNOG00000002889	AFP
13324	ENSRNOG00000052629	OR4B1
13325	ENSRNOG00000012062	NPC2
13326	ENSRNOG00000019891	SGTA
13327	ENSRNOG00000047708	GSTZ1
13328	ENSRNOG00000012020	NSUN4
13329	ENSRNOG00000011470	TSC1
13330	ENSRNOG00000020736	NADSYN1
13331	ENSRNOG00000017495	KLHDC3
13332	ENSRNOG00000047573	TTC39A
13333	ENSRNOG00000026489	OR7G3
13334	ENSRNOG00000027633	C3orf49
13335	ENSRNOG00000047649	PRL
13336	ENSRNOG00000003336	MYBPH
13337	ENSRNOG00000039919	OR7G1
13338	ENSRNOG00000019262	TRAK1
13339	ENSRNOG00000032414	TMEM161B
13340	ENSRNOG00000050649	TVP23B
13341	ENSRNOG00000050649	TVP23C-CDRT4
13342	ENSRNOG00000032254	SIN3A
13343	ENSRNOG00000030775	ADARB2
13344	ENSRNOG00000027433	AKR1B10
13345	ENSRNOG00000048325	OR8B12
13346	ENSRNOG00000001404	AGFG2
13347	ENSRNOG00000000219	ANO10
13348	ENSRNOG00000023181	RPL15
13349	ENSRNOG00000006048	EZH2
13350	ENSRNOG00000058183	TMEM258
13351	ENSRNOG00000005100	TMCO5A
13352	ENSRNOG00000058357	GSTM3
13353	ENSRNOG00000039244	OR8G5
13354	ENSRNOG00000039244	OR8G1
13355	ENSRNOG00000039877	SMIM11A
13356	ENSRNOG00000039877	SMIM11B
13357	ENSRNOG00000020248	INA
13358	ENSRNOG00000042939	NRIP2
13359	ENSRNOG00000009148	CYB5RL
13360	ENSRNOG00000009148	AL357673.1
13361	ENSRNOG00000005377	TMEM11
13362	ENSRNOG00000005408	NATD1
13363	ENSRNOG00000018054	F2RL2
13364	ENSRNOG00000010154	ZC3HC1
13365	ENSRNOG00000009378	RPL4
13366	ENSRNOG00000033700	BUD23
13367	ENSRNOG00000032512	OR7G1
13368	ENSRNOG00000031814	SORT1
13369	ENSRNOG00000050223	RIN1
13370	ENSRNOG00000042383	KRTAP4-5
13371	ENSRNOG00000042383	KRTAP10-6
13372	ENSRNOG00000042383	KRTAP10-9
13373	ENSRNOG00000042383	KRTAP9-1
13374	ENSRNOG00000042383	KRTAP10-11
13375	ENSRNOG00000042383	KRTAP10-4
13376	ENSRNOG00000032705	BCL7B
13377	ENSRNOG00000017731	AGPAT4
13378	ENSRNOG00000059510	AMPH
13379	ENSRNOG00000008111	IL5
13380	ENSRNOG00000017817	COX4I1
13381	ENSRNOG00000042786	VTI1A
13382	ENSRNOG00000001408	ACTL6B
13383	ENSRNOG00000004193	KLHL12
13384	ENSRNOG00000048018	OR7G2
13385	ENSRNOG00000013798	FNBP1L
13386	ENSRNOG00000004571	C15orf41
13387	ENSRNOG00000049342	TRAV8-1
13388	ENSRNOG00000049342	TRAV8-3
13389	ENSRNOG00000036984	SLCO1A2
13390	ENSRNOG00000001573	USP25
13391	ENSRNOG00000002811	BRINP3
13392	ENSRNOG00000010233	CALD1
13393	ENSRNOG00000039777	TTF1
13394	ENSRNOG00000018884	TTC13
13395	ENSRNOG00000020300	LSP1
13396	ENSRNOG00000015005	SPIN2A
13397	ENSRNOG00000015005	SPIN2B
13398	ENSRNOG00000029744	CES2
13399	ENSRNOG00000045949	FAAH
13400	ENSRNOG00000010958	PRDX3
13401	ENSRNOG00000015086	PLIN1
13402	ENSRNOG00000055331	INTS10
13403	ENSRNOG00000046195	SLC22A4
13404	ENSRNOG00000029308	LRMP
13405	ENSRNOG00000014312	TRBC2
13406	ENSRNOG00000014312	TRBC1
13407	ENSRNOG00000001629	WRB
13408	ENSRNOG00000017022	CERK
13409	ENSRNOG00000049913	RBM12
13410	ENSRNOG00000030991	OR4A5
13411	ENSRNOG00000030991	OR4A8
13412	ENSRNOG00000008224	JDP2
13413	ENSRNOG00000028219	TMEM209
13414	ENSRNOG00000018812	RPP25
13415	ENSRNOG00000008026	C2CD4C
13416	ENSRNOG00000016076	PIP
13417	ENSRNOG00000006000	CDK12
13418	ENSRNOG00000002782	EPGN
13419	ENSRNOG00000012844	TOX4
13420	ENSRNOG00000050312	ISM2
13421	ENSRNOG00000039592	SMIM33
13422	ENSRNOG00000015972	ANO5
13423	ENSRNOG00000014872	SEC24D
13424	ENSRNOG00000018746	SLC30A5
13425	ENSRNOG00000046718	OR52N1
13426	ENSRNOG00000033579	GLT8D2
13427	ENSRNOG00000053560	RHOU
13428	ENSRNOG00000048573	NUDT11
13429	ENSRNOG00000010744	NRP1
13430	ENSRNOG00000000335	ERMAP
13431	ENSRNOG00000048701	RPL38
13432	ENSRNOG00000010885	ZYG11A
13433	ENSRNOG00000016897	RLBP1
13434	ENSRNOG00000015397	CPNE7
13435	ENSRNOG00000052455	PRPS2
13436	ENSRNOG00000060708	RAB7A
13437	ENSRNOG00000006711	ZNF212
13438	ENSRNOG00000011334	TMEM63C
13439	ENSRNOG00000011975	CRTC3
13440	ENSRNOG00000049583	TRAV5
13441	ENSRNOG00000018081	LACTB
13442	ENSRNOG00000028329	ZNF438
13443	ENSRNOG00000048219	OR52N4
13444	ENSRNOG00000017190	FOXL2
13445	ENSRNOG00000046089	TRAV18
13446	ENSRNOG00000054964	AOAH
13447	ENSRNOG00000021808	TECR
13448	ENSRNOG00000027514	UBE2M
13449	ENSRNOG00000009482	EMX2
13450	ENSRNOG00000004322	SH3KBP1
13451	ENSRNOG00000002682	ZNF692
13452	ENSRNOG00000011683	FES
13453	ENSRNOG00000003367	TMEM220
13454	ENSRNOG00000016187	TMEM67
13455	ENSRNOG00000019900	SLC35B2
13456	ENSRNOG00000031367	HPRT1
13457	ENSRNOG00000009138	C1orf185
13458	ENSRNOG00000030434	RS1
13459	ENSRNOG00000032669	SERPINA1
13460	ENSRNOG00000052224	CELF6
13461	ENSRNOG00000052224	AC009690.3
13462	ENSRNOG00000012761	AK8
13463	ENSRNOG00000013642	LRRC41
13464	ENSRNOG00000020527	DRAP1
13465	ENSRNOG00000015695	SULT1A2
13466	ENSRNOG00000015695	SULT1A1
13467	ENSRNOG00000015695	SULT1A3
13468	ENSRNOG00000015695	SULT1A4
13469	ENSRNOG00000008470	LRRC43
13470	ENSRNOG00000024460	TARSL2
13471	ENSRNOG00000017765	NET1
13472	ENSRNOG00000007134	STRAP
13473	ENSRNOG00000017568	RIT2
13474	ENSRNOG00000003219	TRIM16
13475	ENSRNOG00000003219	TRIM16L
13476	ENSRNOG00000029441	KLHL2
13477	ENSRNOG00000001950	CABS1
13478	ENSRNOG00000056493	MYBPC1
13479	ENSRNOG00000012495	PODXL
13480	ENSRNOG00000019614	PTPN22
13481	ENSRNOG00000047907	MAPK7
13482	ENSRNOG00000001989	ALCAM
13483	ENSRNOG00000012001	VPS37A
13484	ENSRNOG00000049830	TRAV9-2
13485	ENSRNOG00000013548	SELENOW
13486	ENSRNOG00000017695	PRDX1
13487	ENSRNOG00000021726	TLR3
13488	ENSRNOG00000001434	ZP3
13489	ENSRNOG00000001434	POMZP3
13490	ENSRNOG00000015956	USP29
13491	ENSRNOG00000016234	CIAPIN1
13492	ENSRNOG00000051534	PRR33
13493	ENSRNOG00000039204	PRAM1
13494	ENSRNOG00000029304	AC008581.2
13495	ENSRNOG00000029304	AGGF1
13496	ENSRNOG00000007089	LGMN
13497	ENSRNOG00000016015	DCP1A
13498	ENSRNOG00000013884	PSD3
13499	ENSRNOG00000028461	GNL3
13500	ENSRNOG00000020354	MRPL23
13501	ENSRNOG00000020354	AC004556.1
13502	ENSRNOG00000048988	SERPINA10
13503	ENSRNOG00000011302	RAB11A
13504	ENSRNOG00000057645	MICB
13505	ENSRNOG00000057645	MICA
13506	ENSRNOG00000030954	FAT1
13507	ENSRNOG00000012653	PPP1R13B
13508	ENSRNOG00000001642	TBC1D23
13509	ENSRNOG00000001830	ARNTL2
13510	ENSRNOG00000031136	NTNG1
13511	ENSRNOG00000049498	NAT1
13512	ENSRNOG00000020651	CARS
13513	ENSRNOG00000032063	GFRAL
13514	ENSRNOG00000039891	ADGRG5
13515	ENSRNOG00000006979	HPCA
13516	ENSRNOG00000014080	KIF23
13517	ENSRNOG00000004442	DGLUCY
13518	ENSRNOG00000018729	RAD9A
13519	ENSRNOG00000016064	TKT
13520	ENSRNOG00000011854	KIAA1147
13521	ENSRNOG00000003732	FLRT2
13522	ENSRNOG00000027990	CRIP1
13523	ENSRNOG00000027990	AL928654.3
13524	ENSRNOG00000008226	ZBTB8OS
13525	ENSRNOG00000019584	DLK1
13526	ENSRNOG00000005664	TAS2R10
13527	ENSRNOG00000002873	FAM183A
13528	ENSRNOG00000061213	MRPS36
13529	ENSRNOG00000029903	SPOCK3
13530	ENSRNOG00000002267	CHIC2
13531	ENSRNOG00000009330	SLC17A5
13532	ENSRNOG00000049028	C5AR2
13533	ENSRNOG00000058643	ZNF281
13534	ENSRNOG00000049577	TRAV12-3
13535	ENSRNOG00000049577	TRAV12-1
13536	ENSRNOG00000049577	TRAV12-2
13537	ENSRNOG00000047797	TRAV8-1
13538	ENSRNOG00000047797	TRAV8-3
13539	ENSRNOG00000006519	TMEM107
13540	ENSRNOG00000007372	CASP1
13541	ENSRNOG00000007372	CARD16
13542	ENSRNOG00000007372	CARD17
13543	ENSRNOG00000049773	TRAV8-1
13544	ENSRNOG00000049773	TRAV8-3
13545	ENSRNOG00000020563	CMA1
13546	ENSRNOG00000029911	CILP
13547	ENSRNOG00000052429	STARD3NL
13548	ENSRNOG00000022368	DDX49
13549	ENSRNOG00000049074	GZMB
13550	ENSRNOG00000023197	ZNF608
13551	ENSRNOG00000030788	OR2AT4
13552	ENSRNOG00000018569	AHCYL1
13553	ENSRNOG00000011688	NEIL3
13554	ENSRNOG00000001296	P2RX7
13555	ENSRNOG00000025724	MTF1
13556	ENSRNOG00000023965	ARHGEF38
13557	ENSRNOG00000050567	NATD1
13558	ENSRNOG00000002759	LIAS
13559	ENSRNOG00000013409	GCLM
13560	ENSRNOG00000002394	TPR
13561	ENSRNOG00000047637	PRSS51
13562	ENSRNOG00000022772	PRICKLE1
13563	ENSRNOG00000010748	MTUS1
13564	ENSRNOG00000014845	STRC
13565	ENSRNOG00000007017	TMC2
13566	ENSRNOG00000010007	SRSF4
13567	ENSRNOG00000003951	PSMC1
13568	ENSRNOG00000032436	TMOD3
13569	ENSRNOG00000025385	COA4
13570	ENSRNOG00000015018	PDIA3
13571	ENSRNOG00000057554	STK31
13572	ENSRNOG00000043374	C1orf53
13573	ENSRNOG00000002005	TMPRSS11F
13574	ENSRNOG00000018075	SPCS1
13575	ENSRNOG00000004614	LYPD6B
13576	ENSRNOG00000024428	KIF20A
13577	ENSRNOG00000003170	NLRP3
13578	ENSRNOG00000043094	OXCT1
13579	ENSRNOG00000059568	UGT3A2
13580	ENSRNOG00000030862	ATP6V1H
13581	ENSRNOG00000019778	CAVIN1
13582	ENSRNOG00000007286	MDM1
13583	ENSRNOG00000014320	INHBA
13584	ENSRNOG00000020346	BEST1
13585	ENSRNOG00000052759	TRAV12-3
13586	ENSRNOG00000052759	TRAV12-1
13587	ENSRNOG00000052759	TRAV12-2
13588	ENSRNOG00000052138	VN1R5
13589	ENSRNOG00000023216	CCDC17
13590	ENSRNOG00000018201	PROK1
13591	ENSRNOG00000022021	SPAG6
13592	ENSRNOG00000016907	PPP5C
13593	ENSRNOG00000006324	TRPC6
13594	ENSRNOG00000049378	DENND5B
13595	ENSRNOG00000020602	NDUFA13
13596	ENSRNOG00000050990	GLYATL3
13597	ENSRNOG00000034190	IGHM
13598	ENSRNOG00000002899	AKAP10
13599	ENSRNOG00000007647	OPRK1
13600	ENSRNOG00000024008	CDC25C
13601	ENSRNOG00000012002	IQGAP1
13602	ENSRNOG00000005183	RTF1
13603	ENSRNOG00000012499	RARG
13604	ENSRNOG00000049033	RACGAP1
13605	ENSRNOG00000012558	ORC2
13606	ENSRNOG00000020930	ATXN7L3
13607	ENSRNOG00000026748	DENND2A
13608	ENSRNOG00000027331	PPEF1
13609	ENSRNOG00000057943	LARP4
13610	ENSRNOG00000022166	AMMECR1
13611	ENSRNOG00000011925	FAM83B
13612	ENSRNOG00000020894	LSM12
13613	ENSRNOG00000015699	LMAN2L
13614	ENSRNOG00000016351	FRRS1
13615	ENSRNOG00000025189	METTL18
13616	ENSRNOG00000021255	SMOX
13617	ENSRNOG00000022173	GATAD2A
13618	ENSRNOG00000008515	TMEM45B
13619	ENSRNOG00000018011	TASOR2
13620	ENSRNOG00000020828	AC011529.1
13621	ENSRNOG00000016971	ZNF23
13622	ENSRNOG00000008990	AMOTL1
13623	ENSRNOG00000045771	CHL1
13624	ENSRNOG00000016346	PRKCD
13625	ENSRNOG00000003790	MAEL
13626	ENSRNOG00000012086	USP12
13627	ENSRNOG00000015143	SIAH1
13628	ENSRNOG00000025453	FAM221B
13629	ENSRNOG00000057094	OR5B3
13630	ENSRNOG00000045947	ACSBG2
13631	ENSRNOG00000055259	PHLDB3
13632	ENSRNOG00000059313	OR5P2
13633	ENSRNOG00000002886	MYH10
13634	ENSRNOG00000007014	CNKSR2
13635	ENSRNOG00000010528	RPUSD2
13636	ENSRNOG00000018842	POU4F3
13637	ENSRNOG00000017357	OR56A3
13638	ENSRNOG00000016950	OTUD1
13639	ENSRNOG00000003289	LAP3
13640	ENSRNOG00000018101	KLC3
13641	ENSRNOG00000021691	CCDC92
13642	ENSRNOG00000002061	PTPN13
13643	ENSRNOG00000020899	FGF19
13644	ENSRNOG00000020057	TEX101
13645	ENSRNOG00000021533	MIF
13646	ENSRNOG00000005968	HOXA2
13647	ENSRNOG00000003504	RNASEH2A
13648	ENSRNOG00000049075	FABP5
13649	ENSRNOG00000012357	UNC45A
13650	ENSRNOG00000056325	MOCS2
13651	ENSRNOG00000038540	GP5
13652	ENSRNOG00000043300	ENHO
13653	ENSRNOG00000003070	PIGL
13654	ENSRNOG00000046292	TRAV19
13655	ENSRNOG00000037436	MACC1
13656	ENSRNOG00000006137	ARID1A
13657	ENSRNOG00000006331	ELOVL5
13658	ENSRNOG00000061031	FZD8
13659	ENSRNOG00000017491	CARF
13660	ENSRNOG00000002152	DCUN1D4
13661	ENSRNOG00000050376	VN1R5
13662	ENSRNOG00000004680	KIF5C
13663	ENSRNOG00000036894	CISD3
13664	ENSRNOG00000033933	CSTA
13665	ENSRNOG00000015003	PEX11A
13666	ENSRNOG00000024461	MARCH11
13667	ENSRNOG00000017198	HIF3A
13668	ENSRNOG00000050960	ATG4A
13669	ENSRNOG00000010830	SLC25A4
13670	ENSRNOG00000048062	IGHV1-24
13671	ENSRNOG00000048062	IGHV1-69-2
13672	ENSRNOG00000002826	HSD17B7
13673	ENSRNOG00000020213	TUBG1
13674	ENSRNOG00000016885	KLF6
13675	ENSRNOG00000045629	ATP23
13676	ENSRNOG00000012951	KCTD9
13677	ENSRNOG00000004518	CACNB1
13678	ENSRNOG00000020075	EEF1G
13679	ENSRNOG00000002347	RGL1
13680	ENSRNOG00000017386	IL11
13681	ENSRNOG00000000528	FGD2
13682	ENSRNOG00000001160	TRIAP1
13683	ENSRNOG00000037715	C19orf54
13684	ENSRNOG00000018113	ANLN
13685	ENSRNOG00000027808	LILRB5
13686	ENSRNOG00000027808	LILRB4
13687	ENSRNOG00000027808	LILRA4
13688	ENSRNOG00000027808	LILRB3
13689	ENSRNOG00000027808	LILRA5
13690	ENSRNOG00000027808	LILRA6
13691	ENSRNOG00000006328	WWP1
13692	ENSRNOG00000001391	SDSL
13693	ENSRNOG00000026634	GLIPR1L1
13694	ENSRNOG00000018621	LENG9
13695	ENSRNOG00000013747	SH3BP2
13696	ENSRNOG00000017401	TMCO4
13697	ENSRNOG00000016944	RAX
13698	ENSRNOG00000003223	DEGS1
13699	ENSRNOG00000009271	SMARCA4
13700	ENSRNOG00000025052	STARD5
13701	ENSRNOG00000009015	NFX1
13702	ENSRNOG00000000108	AGA
13703	ENSRNOG00000025819	OR52B2
13704	ENSRNOG00000011260	CMBL
13705	ENSRNOG00000038076	BECN2
13706	ENSRNOG00000036852	PCBP2
13707	ENSRNOG00000021800	ZNF541
13708	ENSRNOG00000014917	NCK1
13709	ENSRNOG00000026124	ID3
13710	ENSRNOG00000007629	SF3A3
13711	ENSRNOG00000051671	HERC1
13712	ENSRNOG00000015225	GRAMD2B
13713	ENSRNOG00000056873	OR7E24
13714	ENSRNOG00000028837	MYL6B
13715	ENSRNOG00000053706	LONRF1
13716	ENSRNOG00000012966	ACADL
13717	ENSRNOG00000005879	MAML2
13718	ENSRNOG00000019995	DNAJC18
13719	ENSRNOG00000046703	GJA8
13720	ENSRNOG00000002989	NMT1
13721	ENSRNOG00000001823	ST6GAL1
13722	ENSRNOG00000015255	HAUS3
13723	ENSRNOG00000037036	TAS2R42
13724	ENSRNOG00000001337	SETD1B
13725	ENSRNOG00000007875	ACTR6
13726	ENSRNOG00000037466	LRCOL1
13727	ENSRNOG00000005841	ERP44
13728	ENSRNOG00000034061	OR5P2
13729	ENSRNOG00000042605	FPR3
13730	ENSRNOG00000018268	HHIP
13731	ENSRNOG00000026842	NNT
13732	ENSRNOG00000010789	DUSP7
13733	ENSRNOG00000030888	RELA
13734	ENSRNOG00000017468	TRAPPC6A
13735	ENSRNOG00000030213	VPS13C
13736	ENSRNOG00000022603	ASTL
13737	ENSRNOG00000017692	PPP1R37
13738	ENSRNOG00000017376	IL21
13739	ENSRNOG00000047028	MMP24
13740	ENSRNOG00000046343	C2orf80
13741	ENSRNOG00000000150	DNAJC1
13742	ENSRNOG00000008410	CEP63
13743	ENSRNOG00000022524	TANGO6
13744	ENSRNOG00000002691	SHCBP1L
13745	ENSRNOG00000025518	CARMIL3
13746	ENSRNOG00000060355	HIST1H1B
13747	ENSRNOG00000050032	SRRM5
13748	ENSRNOG00000029068	WDR44
13749	ENSRNOG00000032180	CCDC15
13750	ENSRNOG00000054165	DPYSL5
13751	ENSRNOG00000015440	WRN
13752	ENSRNOG00000007558	DEFB123
13753	ENSRNOG00000012266	ZCCHC17
13754	ENSRNOG00000050798	OR5B3
13755	ENSRNOG00000001852	ERGIC2
13756	ENSRNOG00000061129	PSMD14
13757	ENSRNOG00000050907	OR10H2
13758	ENSRNOG00000050907	AC114267.1
13759	ENSRNOG00000050907	OR10H5
13760	ENSRNOG00000046144	HIST1H3I
13761	ENSRNOG00000046144	HIST1H3G
13762	ENSRNOG00000014753	TCF7L1
13763	ENSRNOG00000042956	KRTAP4-5
13764	ENSRNOG00000042956	KRTAP10-6
13765	ENSRNOG00000042956	KRTAP10-9
13766	ENSRNOG00000042956	KRTAP10-11
13767	ENSRNOG00000042956	KRTAP10-4
13768	ENSRNOG00000033490	VSIG2
13769	ENSRNOG00000030721	FBRSL1
13770	ENSRNOG00000015082	NLRP10
13771	ENSRNOG00000016221	SCN2B
13772	ENSRNOG00000025615	RNASE1
13773	ENSRNOG00000030993	TAS2R13
13774	ENSRNOG00000049451	SEC61G
13775	ENSRNOG00000007440	DZANK1
13776	ENSRNOG00000004839	B4GALNT1
13777	ENSRNOG00000008338	BSDC1
13778	ENSRNOG00000005438	PCSK2
13779	ENSRNOG00000018967	WDR59
13780	ENSRNOG00000015589	SMYD5
13781	ENSRNOG00000046981	GP1BB
13782	ENSRNOG00000030752	TAS2R14
13783	ENSRNOG00000007970	PLXNC1
13784	ENSRNOG00000029047	CUBN
13785	ENSRNOG00000023605	NCBP1
13786	ENSRNOG00000032203	RPS12
13787	ENSRNOG00000002258	TMEM150C
13788	ENSRNOG00000013407	SLC5A11
13789	ENSRNOG00000051487	KREMEN1
13790	ENSRNOG00000020998	OOSP1
13791	ENSRNOG00000021145	GPR137
13792	ENSRNOG00000028358	EDEM3
13793	ENSRNOG00000013771	CLCA2
13794	ENSRNOG00000061379	C7
13795	ENSRNOG00000009339	CENPE
13796	ENSRNOG00000024212	TENT4B
13797	ENSRNOG00000017085	TUBGCP3
13798	ENSRNOG00000012430	CXCR5
13799	ENSRNOG00000009640	PSMF1
13800	ENSRNOG00000009783	CAMK2G
13801	ENSRNOG00000028319	CRYZ
13802	ENSRNOG00000013411	NUP155
13803	ENSRNOG00000007160	KAT14
13804	ENSRNOG00000037409	SCIMP
13805	ENSRNOG00000001923	TPRG1
13806	ENSRNOG00000024620	MAMDC2
13807	ENSRNOG00000037695	SGPP2
13808	ENSRNOG00000053923	THAP12
13809	ENSRNOG00000005271	RAPGEF5
13810	ENSRNOG00000002246	SLC30A9
13811	ENSRNOG00000032183	SCMH1
13812	ENSRNOG00000014840	GNA14
13813	ENSRNOG00000018262	AMPD3
13814	ENSRNOG00000008173	SESN3
13815	ENSRNOG00000039862	CLDN12
13816	ENSRNOG00000027607	CEACAM4
13817	ENSRNOG00000027607	CEACAM5
13818	ENSRNOG00000027607	PSG5
13819	ENSRNOG00000027607	PSG9
13820	ENSRNOG00000027607	PSG1
13821	ENSRNOG00000027607	CEACAM1
13822	ENSRNOG00000027607	CEACAM21
13823	ENSRNOG00000027607	AC243967.1
13824	ENSRNOG00000027607	CEACAM7
13825	ENSRNOG00000027607	PSG6
13826	ENSRNOG00000027607	PSG11
13827	ENSRNOG00000027607	PSG2
13828	ENSRNOG00000027607	PSG3
13829	ENSRNOG00000027607	CEACAM8
13830	ENSRNOG00000027607	CEACAM3
13831	ENSRNOG00000027607	CEACAM6
13832	ENSRNOG00000027607	PSG4
13833	ENSRNOG00000027607	PSG8
13834	ENSRNOG00000027607	PSG7
13835	ENSRNOG00000005904	CDC27
13836	ENSRNOG00000016141	HOXC11
13837	ENSRNOG00000021248	CDC25B
13838	ENSRNOG00000010309	NFYB
13839	ENSRNOG00000001986	FAM243A
13840	ENSRNOG00000001986	FAM243B
13841	ENSRNOG00000004555	SEC14L4
13842	ENSRNOG00000028135	TAS2R39
13843	ENSRNOG00000038868	IQCB1
13844	ENSRNOG00000057064	RNASE1
13845	ENSRNOG00000010486	MPP4
13846	ENSRNOG00000058130	PYM1
13847	ENSRNOG00000057387	VN1R5
13848	ENSRNOG00000025287	C17orf97
13849	ENSRNOG00000019041	PSME1
13850	ENSRNOG00000025040	GNG10
13851	ENSRNOG00000049870	IGHV4-31
13852	ENSRNOG00000049870	IGHV4-59
13853	ENSRNOG00000049870	IGHV4OR15-8
13854	ENSRNOG00000049870	IGHV4-34
13855	ENSRNOG00000049870	IGHV4-61
13856	ENSRNOG00000049870	AC233755.1
13857	ENSRNOG00000049870	AC135068.2
13858	ENSRNOG00000049870	IGHV4-28
13859	ENSRNOG00000049870	IGHV4-39
13860	ENSRNOG00000049870	IGHV4-4
13861	ENSRNOG00000009505	CD164L2
13862	ENSRNOG00000017965	AFG3L2
13863	ENSRNOG00000012160	SYK
13864	ENSRNOG00000052134	PIGY
13865	ENSRNOG00000013911	NAGK
13866	ENSRNOG00000010910	GMEB1
13867	ENSRNOG00000061246	FAM49B
13868	ENSRNOG00000001388	SDS
13869	ENSRNOG00000008234	LRRC61
13870	ENSRNOG00000002346	TBX22
13871	ENSRNOG00000008626	MANEA
13872	ENSRNOG00000021117	RPS6KA4
13873	ENSRNOG00000003084	PARP1
13874	ENSRNOG00000002609	ERO1B
13875	ENSRNOG00000004398	PKHD1L1
13876	ENSRNOG00000025644	C9orf40
13877	ENSRNOG00000038909	POU3F3
13878	ENSRNOG00000011316	FAM167A
13879	ENSRNOG00000012927	RRP9
13880	ENSRNOG00000006968	MRPL19
13881	ENSRNOG00000019278	FSD2
13882	ENSRNOG00000018664	KLK7
13883	ENSRNOG00000007002	LIF
13884	ENSRNOG00000008658	MITF
13885	ENSRNOG00000025882	NIPAL1
13886	ENSRNOG00000009613	SH3BGRL2
13887	ENSRNOG00000050054	OR14A2
13888	ENSRNOG00000045732	FPR3
13889	ENSRNOG00000003143	C17orf64
13890	ENSRNOG00000026883	SMCO2
13891	ENSRNOG00000019902	FOLR1
13892	ENSRNOG00000018077	GPAT4
13893	ENSRNOG00000050708	IGHV1-24
13894	ENSRNOG00000050708	IGHV1-69-2
13895	ENSRNOG00000002413	GPC4
13896	ENSRNOG00000028807	VN1R4
13897	ENSRNOG00000059540	GCNT3
13898	ENSRNOG00000010447	TMOD2
13899	ENSRNOG00000003069	CD38
13900	ENSRNOG00000018606	OR51E2
13901	ENSRNOG00000060597	SYF2
13902	ENSRNOG00000001727	LSG1
13903	ENSRNOG00000015380	JUP
13904	ENSRNOG00000020275	CCR10
13905	ENSRNOG00000029321	CCSER1
13906	ENSRNOG00000013164	IQCF5
13907	ENSRNOG00000022373	DENND4B
13908	ENSRNOG00000012396	RGR
13909	ENSRNOG00000013408	NPAS2
13910	ENSRNOG00000020530	CNFN
13911	ENSRNOG00000016813	TIA1
13912	ENSRNOG00000012109	OTULINL
13913	ENSRNOG00000016271	ITM2B
13914	ENSRNOG00000025726	PRR30
13915	ENSRNOG00000009705	LCK
